id_conferma,compratore,venditore,qta,prezzo_acq,articolo,n_conf,data_conf,prezzo_vend,luogo_consegna,condizioni_pag,note,carico,arrivo,emailv,emailc,condizioni_pag_venditore
1138,66,360,3500,7.2000,187,"951","02/09/21 00:00:00",7.8000,"LAVEZZOLA",1,"400 - 600 kg of each delivery, the specification of the cut must be respected, so heart of the topside PAD, completely cleaned, weight range 3,0 - 3,5 kg eacg and not less than 3 kg",0,1,0,0,1
1143,604,296,3000,0.8300,169,"954","02/16/21 00:00:00",0.9300,"BAGNOLO in PIANO, RE",13,,0,1,0,0,1
1144,450,26,3000,8.7500,70,"955","02/19/21 00:00:00",8.9600,"CHEF SERVICE, FORLI' - ITALY",2,"ORGANIC LIQUID BUTTEROIL.",0,1,0,0,1
1145,1,12,25000,0.4800,37,"956","02/22/21 00:00:00",0.2500,"porcari",2,,0,1,0,0,1
1147,595,314,1250,3.0000,45,"958","02/23/21 00:00:00",3.3300,"20873 Cavenago di Brianza (MB)       , Italie",2,,0,1,0,0,1
1149,80,13,1500,11.2300,188,"960","02/23/21 00:00:00",12.1800,"SAN GIOVANNI DEL DOSSO",1,"FESE BOVINE BIO PAD, ITALIANE , BOVINO ADULTO > 24 MESI - MERCE CONGELATA",0,1,0,0,13
1150,80,13,650,8.5800,189,"961","02/23/21 00:00:00",9.3800,"SAN GIOVANNI DEL DOSSO",1,"SOTTOFESA BOVINA BIO PAD, NAZIONALE, VITELLONE < 24 MESI - MERCE CONGELATA CON SCADENZA: LUGLIO 2021, DICEMBRE 2021",0,1,0,0,13
1154,564,325,5000,0.8300,21,"964","02/24/21 00:00:00",0.9300,"SAN VITTORE OLONA",14,"LATTE NAZIONALE DI CAPRA, prezzo espresso €/litro + costo di trasporto 150 €uro. Orario di scarico 8,30 - 9,00",1,0,0,0,13
721,1,284,125000,0.3600,193,"593","06/26/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
725,563,323,750,4.6000,59,"597","07/01/19 00:00:00",4.9900,"VALSAMOGGIA, BO - ITALY",13,,0,1,0,0,
724,1,265,350000,0.4300,8,"596","06/27/19 00:00:00",0.4550,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
726,1,284,125000,0.3600,193,"598","07/03/19 00:00:00",0.3700,"FREIBURG",2,,1,0,0,0,
727,1,81,25000,0.4400,200,"599","07/03/19 00:00:00",0.4700,"ANDECHS, Germania",2,,1,0,0,0,
728,1,81,25000,0.4400,200,"600","07/11/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
730,513,14,1400,4.8000,46,"602","07/11/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
731,4,26,1000,5.1500,33,"603","07/11/19 00:00:00",5.4000,"MARENE, CN- ITALY",2,,0,1,0,0,
507,570,19,800,4.6000,172,"401","07/06/18 00:00:00",4.8500,"PONTEDERA, PISA- ITALY",1,"ORGANIC SKIMMED MILKPOWDER INSTANT ''ELBMILCH''. Pagamento 30 giorni Riba netto data fattura,",0,0,0,0,
510,1,284,75000,0.3350,38,"403","07/12/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
511,513,14,150,4.8000,46,"404","07/12/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
513,37,314,5000,2.7200,45,"406","07/13/18 00:00:00",2.9800,"PADOVA - ITALIE",1,,0,1,0,0,
514,548,273,10000,6.0500,33,"407","07/13/18 00:00:00",6.0800,"CARQUEFOU , FRANCE",3,,0,1,0,0,
515,1,284,75000,0.3350,38,"408","07/19/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,
517,512,26,3000,6.2000,33,"409","07/23/18 00:00:00",6.5000,"VIDOR- ITALY",3,,0,1,0,0,
518,1,284,75000,0.3350,38,"410","08/26/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
729,1,284,125000,0.3600,193,"601","07/11/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
732,1,81,25000,0.4400,200,"604","07/18/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
734,1,81,25000,0.4400,200,"606","07/24/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
735,1,284,125000,0.3600,193,"607","07/24/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
736,263,26,1000,7.3800,70,"608","07/29/19 00:00:00",7.9500,"Via Fenestrelle, 32 – 10064 Pinerolo (TO), Italy",3,,0,1,0,0,
737,37,314,5000,2.9000,45,"609","07/30/19 00:00:00",3.0500,"PADOVA, ITALIE",2,,0,1,0,0,
738,1,284,25000,0.4470,37,"610","08/01/19 00:00:00",0.4650,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,
739,1,284,125000,0.3600,193,"611","08/01/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
519,563,323,750,4.6000,59,"411","07/30/18 00:00:00",5.0000,"VALSAMOGGIA ( BO ) , ITALY",1,,0,1,0,0,
520,1,284,75000,0.3350,38,"412","08/02/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
521,37,323,750,4.6000,59,"413","08/02/18 00:00:00",5.0000,"PADOVA, ITALIEN",1,,0,1,0,0,
522,513,14,200,4.8000,46,"414","08/02/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
524,93,331,3000,11.8000,150,"415","08/08/18 00:00:00",12.7000,"Via Vitytorio Veneto - 26100 Ripalta Cremasca CR - ITALY",29,"stardard cut, packed as the last time, delivered deep frozen",0,1,0,0,
525,76,251,800,4.3500,192,"416","08/08/18 00:00:00",4.8500,"DAVERIO, MI - ITALY",1,,0,1,0,0,
526,1,284,75000,0.3350,38,"417","08/08/18 00:00:00",0.3450,"FRIBURGO, GERMANY",2,,1,0,0,0,
527,80,13,500,11.8800,188,"418","08/09/18 00:00:00",12.9800,"SAN GIOVANNI DEL DOSSO MANTOVA",13,"VITELLONE < 24 MESI
DATE DI CONSEGNA INDICATIVE
MERCE CONGELATA",0,1,0,0,
733,1,284,125000,0.3600,193,"605","07/18/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
742,1,284,25000,0.4470,37,"613","08/09/19 00:00:00",0.4650,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
740,564,349,4300,0.8000,21,"612","08/06/19 00:00:00",0.8500,"Castellazzo Bormida (AL)",1,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro franco partenza. Fatturazione in Litri. Prezzo trasporto: 200 € da aggiungere.",1,0,0,0,
747,1,284,125000,0.3600,193,"615","08/13/19 00:00:00",0.3700,"FRIBURGO - Germany",2,,1,0,0,0,
748,1,284,25000,0.4470,37,"616","08/13/19 00:00:00",0.4650,"FRIBURGO",2,,1,0,0,0,
750,1,284,125000,0.3600,193,"618","08/21/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
749,576,325,3000,0.8000,21,"617","08/19/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
751,1,284,25000,0.4470,37,"619","08/21/19 00:00:00",0.4650,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
871,616,360,1000,7.2000,93,"729","03/02/20 00:00:00",7.8000,"Via Omobono Cenini, 19 - 23030 Chiuro (SO)",2,"organic beef topside PAD | Fresh",0,1,0,0,1
872,513,14,120,4.8000,46,"730","03/02/20 00:00:00",5.1000,"via Madonnina 32 - 27018 Vidigulfo (PV)",2,"+ certificato di analisi come sempre",0,1,0,0,2
875,66,360,300,7.2000,187,"732","03/04/20 00:00:00",7.8000,"Via dell’Industria 6/8 , 48017 Lavezzola (RA)",2,"organic beef heart of the topside pad - Binden Cut, weight range 4 - 5,5 kg",0,1,0,0,1
876,88,360,300,7.2000,185,"733","03/04/20 00:00:00",7.8000,"SALUMIFICIO MOTTOLINI - Via Lozzoni 5 - 23020 Poggiridenti Piano (SO)",2,"vaccum packed -",0,1,0,0,1
878,1,284,125000,0.3670,193,"735","03/04/20 00:00:00",0.3720,"FRIBURGO",2,,1,0,0,0,1
880,1,67,25000,0.3200,38,"737","03/05/20 00:00:00",0.3300,"24053 Brignano Gera d'Adda (BG)",2,,1,0,0,0,1
882,1,67,30000,0.3200,38,"739","03/10/20 00:00:00",0.3300,"24053 Brignano Gera d'Adda (BG)",2,,1,0,0,0,1
883,1,284,100000,0.3670,193,"740","03/11/20 00:00:00",0.3720,"friburgo",2,,1,0,0,0,1
752,76,350,720,4.2000,202,"620","08/23/19 00:00:00",4.8000,"DAVERIO, MI - ITALIEN",1,,0,1,0,0,
744,1,284,125000,0.3600,193,"614","08/09/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,"13/08: 1 truck past. milk + 1 truck raw milk",1,0,0,0,
753,564,325,3000,0.8000,21,"621","08/23/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
754,1,284,125000,0.3600,193,"622","08/29/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
757,72,26,1000,5.2800,33,"625","09/03/19 00:00:00",5.9000,"COLOGNOLA AI COLLI - VR. ITALY",2,,0,1,0,0,
755,564,325,6000,0.8000,21,"623","09/02/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
758,1,284,125000,0.3600,193,"626","09/04/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
759,149,314,2500,2.8800,45,"627","09/04/19 00:00:00",3.1800,"PONTE SAN MARCO, BS - ITALIE",2,,0,1,0,0,
528,80,13,500,9.2800,189,"419","08/09/18 00:00:00",10.0800,"SAN GIOVANNI DEL DOSSO",13,"VITELLONE < 24 MESI
DATE DI CONSEGNA INDICATIVE
MERCE CONGELATA",0,0,0,0,
529,80,13,1000,11.2300,188,"420","08/09/18 00:00:00",12.1800,"SAN GIOVANNI DEL DOSSO - MANTOVA",13,"BOVINO ADULTO > 24 MESI
DATE DI CONSEGNA INDICATIVE
MERCE CONGELATA",0,1,0,0,
530,80,13,1000,8.0800,189,"421","08/09/18 00:00:00",8.8800,"SAN GIOVANNI DEL DOSSO - MANTOVA",13,"BOVINO ADULTO > 24 MESI
DATE DI CONSEGNA INDICATIVE
MERCE CONGELATA",0,1,0,0,
533,1,284,75000,0.3350,38,"424","08/16/18 00:00:00",0.3450,"FRIBURGO",2,,1,0,0,0,
537,450,273,1500,6.1500,33,"426","08/22/18 00:00:00",6.3500,"CHEF SERVICE - FORLI",6,,0,1,0,0,
536,564,325,18000,0.7200,21,"425","08/21/18 00:00:00",0.7700,"Via dell'Industria, 26 - Località Orfengo - 28060 CASALINO (No)",14,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri. Prezzo comprensivo di trasporto 100 €.",0,1,0,0,
538,513,14,250,4.8000,46,"427","08/23/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
539,1,284,75000,0.3350,38,"428","08/23/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
531,513,14,100,4.8000,46,"422","08/09/18 00:00:00",5.1000,"VIA MADONNINA, 32 - 27018 VIDIGULFO - PV",1,,0,1,0,0,
542,513,14,250,4.8000,46,"430","08/27/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
541,576,325,24000,0.8200,21,"429","08/24/18 00:00:00",0.8700,"Via Roma 32 – 28060 Castellazzo Novarese (NO)",14,"Latte di capra fresco nazionale - 5.000/6.000 litri a consegna. Il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri.",0,1,0,0,
543,513,14,100,4.8000,46,"431","08/30/18 00:00:00",5.1000,"via madonnina 32 - 27018 vidigulfo PV",1,,0,1,0,0,
544,1,284,75000,0.3350,38,"432","08/31/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
545,513,14,200,4.8000,46,"433","09/06/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
546,1,284,75000,0.3350,38,"434","09/06/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
547,1,284,75000,0.3350,38,"435","09/13/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
373,513,14,250,4.8000,46,"279","11/09/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
374,76,26,1000,6.6500,33,"280","11/10/17 00:00:00",7.0000,"DAVERIO, ITALY",1,"ORGANIC BUTTER 82% ORIGINE DANESE - DANISH ORIGIN.",0,1,0,0,
375,76,26,2500,5.1800,156,"281","11/10/17 00:00:00",5.3300,"DAVERIO, ITALY",1,"BURRO SALATO MAX 2% SALE ORIGINE INGHILTERRA/ IRLANDA.",0,1,0,0,
376,549,26,50,14.2000,70,"282","11/13/17 00:00:00",16.2000,"26036 RIVAROLO DEL RE (CR), ITALY",3,"50 ORGANIC  AMF 1O KG BLOCS. BURRO ANIDRO BIOLOGICO BIO. BLOCCHI DA 10 KG, CONGELATO.",0,1,0,0,
378,513,14,150,4.8000,46,"284","11/17/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
377,6,192,9000,0.5200,37,"283","11/15/17 00:00:00",0.5500,"Via Manenti, 20 - 28060 Casalino (NO)",1,"Latte Crudo Bio - carico ore 06,00. Fatturazione con pesata riscontrata dal cliente - salvo differenze ingenti. Il prezzo sopra riportato è da intendersi €/litro.",1,0,0,0,
382,364,317,650,8.4000,14,"288","11/28/17 00:00:00",9.3000,"VIA BRIANTEA, 18 - 22038 TAVERNERIO (CO) - ITALY",3,"1 pallet - 72 pieces of fresh organic pork legs 4D ivp - delivered in red E2 boxes, shipment 4/12/2017 - delivery place FUMAGALLI INDUSTRIA ALIMENTARI SPA, Via Briantea 18 - 22038 Tavernerio (CO) -ITALY",0,1,0,0,
380,1,265,25000,0.4700,8,"286","11/23/17 00:00:00",0.5000,"A-5252 Aspach Wildenauerstraße 11",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
381,6,294,9000,0.5500,37,"287","11/24/17 00:00:00",0.5800,"Via Desgioi, 5 - 26017 Trescore Cremasco",1,"Latte Crudo Bio - carico ore 08,30. Fatturazione con media pesate cliente-fornitore.",1,0,0,0,
383,513,14,150,4.8000,46,"289","11/30/17 00:00:00",5.1000,"via Madonnina, 32 - 27018 Vidigulfo (PV)",1,,0,1,0,0,
386,39,26,2000,6.3500,33,"291","12/01/17 00:00:00",6.5000,"VARESE - ITALY",1,,0,1,0,0,
387,450,26,1000,6.6000,33,"292","12/04/17 00:00:00",6.9900,"CHEF SERVICE - FORLI' Italy",2,,0,1,0,0,
388,513,14,1250,4.8000,46,"293","12/04/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
392,512,26,1000,6.4500,33,"297","12/13/17 00:00:00",6.7500,"VIDOR, ITALY",1,,0,1,0,0,
389,97,265,25000,0.4700,37,"294","12/04/17 00:00:00",0.5000,"A-5252 Aspach Wildenauerstraße 11",14,"Organic Raw milk - invoicing with average kg value. Latte crudo bio - fatturazione con media valori kg riscontrati.",1,0,0,0,
390,37,251,750,5.0500,59,"295","12/07/17 00:00:00",5.4500,"PADOVA, ITALY",2,"PAGAMENTO 30 gg. Riba netto.",0,1,0,0,
385,557,294,300,2.9000,183,"290","12/01/17 00:00:00",3.0000,"35010 S.Pietro in GU-Padova",28,,0,1,0,0,
391,6,294,10000,0.5500,37,"296","12/07/17 00:00:00",0.5800,"Via Desgioi, 5 - 26017 Trescore Cremasco",2,"Latte Crudo Bio - consegna entro ore 12,00. Fatturazione con media pesate cliente-fornitore. Fatturazione diretta del trasporto pari a 180 € da parte di EREDI GATTI
NOSARI.",1,0,0,0,
394,561,317,480,8.9000,14,"298","12/13/17 00:00:00",9.9000,"VIA CURIEL, 35 - 20020 BUSTO GAROLFO MILANO",3,"NR 50 ORGANIC PORK LEGS 4D - IVP - FRESH",0,1,0,0,
395,526,319,5625,1.9800,103,"299","12/18/17 00:00:00",2.0300,"Valsamoggia ( BO-ITALY)",3,,1,0,0,0,
398,513,14,100,4.8000,46,"300","12/20/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,1,0,0,0,
400,513,14,150,4.8000,46,"302","12/29/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
403,534,251,1000,4.0000,45,"305","01/10/18 00:00:00",4.3000,"MONACO DI BAVIERA , GERMANY",15,"1000 KG ON INDUSTRY PALLETT",0,1,0,0,
402,149,251,750,5.0500,59,"304","01/05/18 00:00:00",5.3800,"PONTE SAN MARCO, BS - ITALY",2,"PAGAMENTO RIBA 30 GG. NETTO D.F.",0,1,0,0,
887,315,361,10000,0.2700,38,"744","03/17/20 00:00:00",0.2900,"Via San Gervasio, 25 - 25020 Cigole (BS)",3,"orario di arrivo circa ore 11'00",0,1,0,0,1
889,315,361,10000,0.2700,38,"746","03/18/20 00:00:00",0.2900,"Via San Gervasio, 25 - 25020 Cigole (BS)",3,,0,1,0,0,1
890,1,284,100000,0.3670,193,"747","03/18/20 00:00:00",0.3720,"FRIBURGO",2,,1,0,0,0,1
891,1,135,31000,0.2600,38,"748","03/19/20 00:00:00",0.2700,"Vi Cuneo 1 - Cavallermaggiore",2,,1,0,0,0,1
892,1,265,325000,0.4550,8,"749","03/19/20 00:00:00",0.4750,"Wildenauerstraße 11 -   A-5252 Aspach (Austria",2,"Organic Pasteurized Milk 3,5% - invoicing with average values
latte Bio Pastorizzato al 3,5% - fatturazione con media valori",1,0,0,0,14
893,1,135,31000,0.2600,38,"750","03/19/20 00:00:00",0.2700,"Vi Cuneo 1 - Cavallermaggiore",2,,1,0,0,0,1
895,616,360,1000,7.2000,93,"752","03/24/20 00:00:00",7.8000," Via Omobono Cenini, 19 - 23030 Chiuro (SO)",2,"ORGANIC BEEF TOPSIDE PAD",0,1,0,0,1
896,1,284,125000,0.3670,193,"753","03/26/20 00:00:00",0.3720,"friburgo",2,,1,0,0,0,1
399,557,294,500,2.9000,183,"301","12/20/17 00:00:00",3.0000,"35010 S.PIETRO IN GU ( PD)",13,,0,1,0,0,
404,450,272,2000,5.4700,33,"306","01/10/18 00:00:00",5.7500,"CHEF SERVICE, 47121 FORLI' (FC), Italy",2,"BURRO BIOLOGICO produzione Dicembre 2017 - Shelf lifes come da corrispondenza e.mails. Pagamento RIBA 30 GG. netto data fattura.",0,1,0,0,
405,557,294,500,2.9000,183,"307","01/11/18 00:00:00",3.0000,"SAN PIETRO IN GU - PD, ITALIA",14,,0,1,0,0,
410,513,14,100,4.8000,46,"309","01/22/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
409,557,294,500,2.9000,183,"308","01/18/18 00:00:00",3.0000,"SAN PIETRO IN GU - PD, ITALIA",13,,0,1,0,0,
411,72,26,4000,5.8200,33,"310","01/25/18 00:00:00",5.9000,"COLOGNOLA AI COLLI - VR, ITALY",2,"FROZEN ORGANIC BUTTER 82% IN 25 KG BLOCS - BURRO BIOLOGICO CONGELATO IN BLOCCHI DA 25 KG. PAGAMENTO 30 GG.NETTO DATA FATTURA.",0,1,0,0,
413,513,14,100,4.8000,46,"312","02/01/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
412,557,294,500,2.9000,183,"311","01/26/18 00:00:00",3.0000,"SAN PIETRO IN GU-PD, ITALIA",13,,0,1,0,0,
756,1,350,25000,0.4700,8,"624","09/02/19 00:00:00",0.4900,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
760,1,350,25000,0.4700,8,"628","09/05/19 00:00:00",0.4900,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
761,1,350,50000,0.4850,8,"629","09/05/19 00:00:00",0.5000,"Theodor-Aufsberg-Str. 10, 87527 Sonthofen",11,,1,0,0,0,
762,513,14,150,4.8000,46,"630","09/05/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
763,563,323,750,4.6000,59,"631","09/06/19 00:00:00",5.2000,"VALSAMOGGIA - BO, ITALY",13,,0,1,0,0,
764,1,200,30000,0.4600,38,"632","09/06/19 00:00:00",0.4650,"via san Lorenzo in Cavellas 2 24060 Casazza BG",1,,1,0,0,0,
765,513,14,180,4.8000,46,"633","09/09/19 00:00:00",5.1000,"via madonnina 32 - 27018 Vidigulfo (PV)",1,,0,1,0,0,
766,1,284,125000,0.3600,193,"634","09/10/19 00:00:00",0.3700,"FRIBURGO",2,,1,0,0,0,
901,465,67,22000,0.3200,38,"758","04/01/20 00:00:00",0.3300,"Via Cologno 10 – 24053 Brignano Gera d’Adda BG",3,"orario carico 8,30 - 9,00",0,0,0,0,1
941,564,325,12000,0.8300,21,"789","05/13/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, prezzo espressoo €/LITRO fco partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30, QUANTITA' TRA 5,000 - 6,000 LITRI A CONSEGNA",0,1,0,0,14
943,548,273,22000,4.4300,33,"791","05/18/20 00:00:00",4.4700,"HOLLAND",3,,1,0,0,0,1
946,1,270,30000,0.3500,38,"794","05/18/20 00:00:00",0.3600,"Via Stelvio, 139  23014  DELEBIO  prov. di SO",2,"Giorno e Orario di carico:     martedì 19 maggio 2020 ore 10,30",1,0,0,0,1
944,66,360,3800,7.2000,187,"792","05/18/20 00:00:00",7.8000,"VIA DELL'INDUSTRIA 6/8 - 48017 LAVEZZOLA - RA - ITALY",2,"THE SPECIFICATION OF THE CUT MUST BE RESPECTED, SO HEART OF THE TOPSIDE PAD, COMPLETELY CLEANED, WEIGHT RANGE -- 3,00 - 3,50 KG EACH, NOT LESS THAN 3 KGS",0,1,0,0,1
945,88,360,300,7.2000,185,"793","05/18/20 00:00:00",7.8000,"SALUMIFICIO MOTTOLINI - Via Lozzoni 5 - 23020 Poggiridenti Piano (SO)",2,"individually vaccum packed -",0,1,0,0,1
947,563,323,750,4.7000,59,"795","05/19/20 00:00:00",5.2300,"VALSAMOGGIA, BO - ITALY",13,,0,1,0,0,1
948,6,67,30000,0.3250,38,"796","05/19/20 00:00:00",0.3450,"3BLATTE, via Cologno 10, 24053 Brignano Gera D'Adda",1,,1,0,0,0,1
554,1,265,325000,0.4200,8,"442","09/21/18 00:00:00",0.4500,"A-5252 Aspach Wildenauerstraße 11",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
548,128,325,10000,0.8000,21,"436","09/13/18 00:00:00",0.9000,"Via G. Puccini 14/A - 20028 San Vittore Olona ( Mi )",14,"Latte di capra fresco nazionale. Il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri. Trasporto gestito da AUTOTRASPORTI CHEROBIN. Carico ore 14,00.",1,0,0,0,
550,71,188,3000,7.2600,58,"438","09/17/18 00:00:00",7.5000,"ALBAREDO D'ADIGE- ITALY",1,,0,1,0,0,
551,513,14,250,4.8000,46,"439","09/20/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
552,1,284,75000,0.3350,38,"440","09/20/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
555,80,13,500,11.8800,188,"443","09/27/18 00:00:00",12.9800,"SAN GIOVANNI DEL DOSSO",13,"fesa bovina bio PAD - VITELLONE < 24 MESI
le date di consegna sono indicative",0,1,0,0,
553,74,14,3000,3.6500,46,"441","09/21/18 00:00:00",3.8500,"Viale della Favorita 19 - 46100 Mantova",2,"Panna bio 40%. Prezzo e fatturazione da intendersi €/litro.",0,1,0,0,
556,80,13,500,9.2800,189,"444","09/27/18 00:00:00",10.0800,"SAN GIOVANNI DEL DOSSO",13,"sottofese bovine bio congelate - VITELLONE < 24 mesi
date di consegna indicative",0,1,0,0,
557,80,13,500,11.2300,188,"445","09/27/18 00:00:00",12.1800,"SAN GIOVANNI DEL DOSSO",13,"FESE BOVINE BIO CONGELATE, BOV.ADULTO > 24 MESI
date di consegna indicative",0,1,0,0,
561,39,26,12000,5.2500,33,"448","09/27/18 00:00:00",5.3000,"VARESE, ITALY",1,,0,1,0,0,
558,80,13,500,8.0800,189,"446","09/27/18 00:00:00",8.8800,"SAN GIOVANNI DEL DOSSO",13,"SOTTOFESE BOVINE BIO CONGELATE, BOVINO ADULTO > 24 MESI
date di consegna indicative",0,1,0,0,
562,37,26,1000,7.6800,70,"449","09/27/18 00:00:00",7.8800,"PADOVA, ITALY",2,,0,1,0,0,
563,513,14,600,4.8000,46,"450","09/28/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
564,71,314,23000,2.4500,45,"451","10/03/18 00:00:00",2.5000,"ALBAREDO D'ADIGE - VR, ITALIE",1,"MARCHANDISE IN BIG BAG . MERCE IN BIG BAG.",0,1,0,0,
565,513,294,140,2.9000,183,"452","10/04/18 00:00:00",3.2000,"VIDIGULFO - PV",2,,0,1,0,0,
566,513,14,200,4.8000,46,"453","10/04/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
560,1,284,75000,0.3350,38,"447","09/27/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
568,37,314,1000,2.6000,45,"455","10/05/18 00:00:00",2.8500,"PADOVA, ITALIE",2,,0,1,0,0,
567,1,284,75000,0.3350,38,"454","10/05/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
569,513,14,200,4.8000,46,"456","10/09/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
574,513,14,350,4.8000,46,"459","10/12/18 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
571,564,325,10000,0.8200,21,"458","10/09/18 00:00:00",0.8700,"Via dell'Industria, 26 - Località Orfengo - 28060 CASALINO (No)",14,"Latte di capra fresco nazionale. Quantitativo dai 4.000 ai 6.000 litri a consegna. Il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri.",0,1,0,0,
